0.06,415.629267385673,611.30594624901,871.980088417333,6851.83179430025,-2127.10500681097,-3396.96491298224,-3132.7296598291,13873.5967710821,-6435.21114273141,0,0,27.8423657318795,0,0,458.005160570635,-0,-0,-217.694146836269
0.065,449.807336587335,601.014170536528,854.835187975246,6835.61384033236,-2058.35514249633,-3428.98008841733,-3243.59079357781,13749.9728629275,-6403.03508701775,0,0,30.1269620844049,0,0,456.919270505098,-0,-0,-217.178013107382
0.07,483.901598973558,591.063050340514,837.53101203537,6818.85247724459,-1990.22403920276,-3460.83518797525,-3352.27261755517,13626.2206587157,-6371.01991158267,0,0,32.4061418593533,0,0,455.835954989667,-0,-0,-216.663103086297
0.075,517.90939149929,581.449489276119,820.068356975193,6801.55850514639,-1922.71221287899,-3492.53101203537,-3458.79441963948,13502.3652647525,-6339.16481202475,0,0,34.6799178989548,0,0,454.755207920308,-0,-0,-216.149413871711
0.08,551.828104635739,572.170388994101,802.448015190317,6783.74262728989,-1855.82005640367,-3524.06835697519,-3563.17557129935,13378.4312950641,-6307.46898796463,0,0,36.9483030149921,0,0,453.677023207462,-0,-0,-215.636942569199
0.085,585.655181884173,563.222649783989,784.670775114366,6765.41544968674,-1789.5478420225,-3555.44801519032,-3665.43552063092,13254.442876235,-6275.93164302481,0,0,39.2113099888722,0,0,452.601394776006,-0,-0,-215.125686291198
0.09,619.388119287968,554.603171165183,780.25,5059.94061056925,-1292.92179282085,2761.73649683806,-3765.59378554683,13130.423652272,-6244.55198480968,0,0,41.4689515716983,21.2826632563103,83.2912034661606,451.528316565221,-0,-0,-214.615642156991
0.095,644.636677451202,548.376989816079,793.703068204912,5049.7116326468,-1245.23626982072,2690.61364098248,-2045.79558449167,9537.10460002628,-14224.5711711157,0.106161019641822,0.415468636639744,43.7212404843421,21.2322039283643,83.0937273279489,450.457782528758,-10.0918655892003,-39.4952276423393,-214.106807292692
0.1,669.831631664829,542.387268470659,806.80257121029,5038.99084272535,-1197.94426908395,2619.90060107558,-2144.15798428945,9458.40014735394,-14142.6079813816,0.212070340817118,0.829952233581449,45.9681894175151,21.1818642350593,82.8967193883409,449.389786634602,-10.0679386610138,-39.4015879216002,-213.599178831229
0.105,694.970567133724,536.632030606117,819.550549802238,5027.78709377906,-1151.04757290844,2549.59571838948,-2240.74978925687,9379.33923510144,-14060.976537219,0.317728560280877,1.24345312626784,48.2098110318403,21.1316438927519,82.7001785372787,448.32432286504,-10.0440684614754,-39.308170212426,-213.092753912324
0.11,720.05111298498,531.109291347151,831.949036425511,5016.10917025125,-1104.54785179322,2479.69732465462,-2335.58470556307,9299.94422304398,-13979.678746972,0.423136273373235,1.65597364460452,50.4461179579234,21.0815426184715,82.5041036673365,447.261385216628,-10.0202548560865,-39.214973988447,-212.587529682486
0.115,745.070941922477,525.817058015133,844.000055137556,5003.9657874994,-1058.44666640363,2410.20374240911,-2428.67655036973,9220.23707791835,-13898.7164491021,0.528294074022825,2.06751611297309,52.6771227964242,21.0315601299181,82.3084936737138,446.200967700153,-9.99649771066743,-39.121998724541,-212.083503294985
0.12,770.027769878833,520.753330667533,855.705621564276,4991.36559127103,-1012.74546952001,2341.11328534387,-2520.03924567443,9140.23937672533,-13818.0914130486,0.633202554750132,2.47808285024424,54.9028381181272,20.9816961454613,82.1133474542296,445.143064340603,-9.97279689135646,-39.0292438968312,-211.580671909842
0.125,794.919355664881,515.916102627685,867.067742857493,4978.31715720964,-967.445607969676,2272.42425864342,-2609.68681227713,9059.9723100661,-13737.8053400894,0.737862306670824,2.88767616979082,57.1232764640128,20.9319503841383,81.9186639093162,444.087669177134,-9.94915226460935,-38.9367089826827,-211.079032693812
0.13,819.743500616832,511.303361004974,878.088417654105,4964.8289903903,-922.548324542121,2204.13495932241,-2697.63336386855,8979.4566855109,-13657.859864202,0.842273919499085,3.29629837950089,59.338450345328,20.8823225656523,81.7244419420127,443.034776263032,-9.92556369719847,-38.8443934606996,-210.578582820365
0.135,844.498048241253,506.913087205538,888.769636036894,4950.9095248841,-878.054759887133,2136.24367655779,-2783.89310123897,8898.71293099761,-13578.2565529249,0.946437981550941,3.70395178179068,61.5483722436564,20.8328124103712,81.5306804579591,441.984379665684,-9.90203105621204,-38.7522968107225,-210.079319469676
0.14,869.180883858008,502.743257433559,899.113379496977,4936.56712335107,-833.965954395841,2068.74869201669,-2868.48030660639,8817.76109825846,-13498.9969082184,1.05035507974757,4.11063867361763,63.7530546109891,20.783419639326,81.33737836539,440.936473466541,-9.87855420905341,-38.660418513825,-209.581239828603
0.145,893.789934241312,498.791843183237,909.121620897878,4921.81007666076,-790.282850064477,2001.64828018007,-2951.40933806245,8736.62086627288,-13420.0823673251,1.15402579961862,4.51636134649327,65.9525098697946,20.7341439742088,81.1445345751284,439.891051761088,-9.85513302344032,-38.5687580523111,-209.084341090673
